prefix,ip_version,asn,asn_name
103.8.77.0/24,ipv4,AS45320,Departemen Komunikasi dan Informasi Republik Indonesia
202.89.117.0/24,ipv4,AS45320,Departemen Komunikasi dan Informasi Republik Indonesia
202.89.116.0/24,ipv4,AS45320,Departemen Komunikasi dan Informasi Republik Indonesia
103.8.76.0/24,ipv4,AS45320,Departemen Komunikasi dan Informasi Republik Indonesia
202.89.116.0/23,ipv4,AS45320,Departemen Komunikasi dan Informasi Republik Indonesia
2001:df2:a600::/48,ipv6,AS45320,Departemen Komunikasi dan Informasi Republik Indonesia
103.8.76.0/23,ipv4,AS45320,Departemen Komunikasi dan Informasi Republik Indonesia
