prefix,ip_version,asn,asn_name
103.160.122.0/23,ipv4,AS134462,JOB TOMORI
103.160.122.0/24,ipv4,AS134462,JOB TOMORI
103.160.123.0/24,ipv4,AS134462,JOB TOMORI
