prefix,ip_version,asn,asn_name
103.11.179.0/24,ipv4,AS58394,Badan Pemeriksa Keuangan (BPK RI)
103.51.158.0/24,ipv4,AS58394,Badan Pemeriksa Keuangan (BPK RI)
