prefix,ip_version,asn,asn_name
2001:df7:8b00::/48,ipv6,AS138127,PEMERINTAH KABUPATEN MADIUN
103.132.230.0/23,ipv4,AS138127,PEMERINTAH KABUPATEN MADIUN
