prefix,ip_version,asn,asn_name
2401:f980:1000::/36,ipv6,AS63862,PT Pascal Solusi Nusantara
103.49.28.0/24,ipv4,AS63862,PT Pascal Solusi Nusantara
2401:f980:2000::/36,ipv6,AS63862,PT Pascal Solusi Nusantara
103.49.28.0/23,ipv4,AS63862,PT Pascal Solusi Nusantara
2401:f980:4000::/36,ipv6,AS63862,PT Pascal Solusi Nusantara
2401:f980:3000::/36,ipv6,AS63862,PT Pascal Solusi Nusantara
103.49.29.0/24,ipv4,AS63862,PT Pascal Solusi Nusantara
2401:f980:5000::/36,ipv6,AS63862,PT Pascal Solusi Nusantara
