prefix,ip_version,asn,asn_name
123.231.197.0/24,ipv4,AS133841,INDONESIA BROADBAND ACCESS - ANYWHERE
123.231.203.0/24,ipv4,AS133841,INDONESIA BROADBAND ACCESS - ANYWHERE
210.79.158.0/24,ipv4,AS133841,INDONESIA BROADBAND ACCESS - ANYWHERE
123.231.207.0/24,ipv4,AS133841,INDONESIA BROADBAND ACCESS - ANYWHERE
210.79.159.0/24,ipv4,AS133841,INDONESIA BROADBAND ACCESS - ANYWHERE
