prefix,ip_version,asn,asn_name
103.114.48.0/24,ipv4,AS137344,PT. TRANS NASIONAL TEKNOLOGI
103.114.50.0/24,ipv4,AS137344,PT. TRANS NASIONAL TEKNOLOGI
103.114.49.0/24,ipv4,AS137344,PT. TRANS NASIONAL TEKNOLOGI
103.114.51.0/24,ipv4,AS137344,PT. TRANS NASIONAL TEKNOLOGI
