prefix,ip_version,asn,asn_name
103.133.114.0/24,ipv4,AS138135,Pemerintah Kabupaten Tanah Bumbu
103.133.115.0/24,ipv4,AS138135,Pemerintah Kabupaten Tanah Bumbu
