prefix,ip_version,asn,asn_name
103.235.75.0/24,ipv4,AS135444,PT Ikubaru Indonesia
103.219.249.0/24,ipv4,AS135444,PT Ikubaru Indonesia
2001:df2:5a00::/48,ipv6,AS135444,PT Ikubaru Indonesia
103.219.248.0/24,ipv4,AS135444,PT Ikubaru Indonesia
103.74.5.0/24,ipv4,AS135444,PT Ikubaru Indonesia
2001:df1:a9c0::/48,ipv6,AS135444,PT Ikubaru Indonesia
103.235.72.0/24,ipv4,AS135444,PT Ikubaru Indonesia
103.219.251.0/24,ipv4,AS135444,PT Ikubaru Indonesia
103.219.250.0/24,ipv4,AS135444,PT Ikubaru Indonesia
