prefix,ip_version,asn,asn_name
103.190.29.0/24,ipv4,AS149948,PT Magna Network
31.6.20.0/24,ipv4,AS149948,PT Magna Network
2401:8a0::/32,ipv6,AS149948,PT Magna Network
193.163.127.0/24,ipv4,AS149948,PT Magna Network
103.190.28.0/24,ipv4,AS149948,PT Magna Network
203.100.57.0/24,ipv4,AS149948,PT Magna Network
