prefix,ip_version,asn,asn_name
103.178.2.0/24,ipv4,AS141077,RSTNET
103.156.16.0/24,ipv4,AS141077,RSTNET
103.178.3.0/24,ipv4,AS141077,RSTNET
2406:7bc0::/32,ipv6,AS141077,RSTNET
103.156.17.0/24,ipv4,AS141077,RSTNET
103.173.162.0/24,ipv4,AS141077,RSTNET
