prefix,ip_version,asn,asn_name
103.76.203.0/24,ipv4,AS135480,PT. Arjuna Global Teknologi Indonesia
103.76.200.0/22,ipv4,AS135480,PT. Arjuna Global Teknologi Indonesia
103.76.200.0/24,ipv4,AS135480,PT. Arjuna Global Teknologi Indonesia
103.76.201.0/24,ipv4,AS135480,PT. Arjuna Global Teknologi Indonesia
103.76.200.0/23,ipv4,AS135480,PT. Arjuna Global Teknologi Indonesia
103.76.202.0/24,ipv4,AS135480,PT. Arjuna Global Teknologi Indonesia
2001:df5:9600::/48,ipv6,AS135480,PT. Arjuna Global Teknologi Indonesia
103.76.202.0/23,ipv4,AS135480,PT. Arjuna Global Teknologi Indonesia
