prefix,ip_version,asn,asn_name
103.250.103.0/24,ipv4,AS151011,"Dinas Komunikasi, Informatika, Statistik dan Persandian Kabupaten Kutai Timur"
103.222.254.0/24,ipv4,AS151011,"Dinas Komunikasi, Informatika, Statistik dan Persandian Kabupaten Kutai Timur"
2001:df2:e4c0::/48,ipv6,AS151011,"Dinas Komunikasi, Informatika, Statistik dan Persandian Kabupaten Kutai Timur"
