prefix,ip_version,asn,asn_name
2a14:7581:b000::/36,ipv6,AS215084,binsar yunus herdianton sirait
2a0f:85c1:80f::/48,ipv6,AS215084,binsar yunus herdianton sirait
2a0f:85c1:3c4::/48,ipv6,AS215084,binsar yunus herdianton sirait
2403:ad80:101b::/48,ipv6,AS215084,binsar yunus herdianton sirait
2a14:7581:f20::/44,ipv6,AS215084,binsar yunus herdianton sirait
2403:ad80:101a::/48,ipv6,AS215084,binsar yunus herdianton sirait
2a14:7581:a00::/40,ipv6,AS215084,binsar yunus herdianton sirait
