prefix,ip_version,asn,asn_name
103.172.120.0/23,ipv4,AS142398,PT Digital Akses Nusantara
2400:73a0::/32,ipv6,AS142398,PT Digital Akses Nusantara
103.172.121.0/24,ipv4,AS142398,PT Digital Akses Nusantara
103.172.120.0/24,ipv4,AS142398,PT Digital Akses Nusantara
