prefix,ip_version,asn,asn_name
103.112.229.0/24,ipv4,AS136116,PT. ALIANSI TEKNOLOGI INDONESIA
103.93.158.0/23,ipv4,AS136116,PT. ALIANSI TEKNOLOGI INDONESIA
103.112.228.0/24,ipv4,AS136116,PT. ALIANSI TEKNOLOGI INDONESIA
103.93.158.0/24,ipv4,AS136116,PT. ALIANSI TEKNOLOGI INDONESIA
103.112.228.0/23,ipv4,AS136116,PT. ALIANSI TEKNOLOGI INDONESIA
103.93.159.0/24,ipv4,AS136116,PT. ALIANSI TEKNOLOGI INDONESIA
