prefix,ip_version,asn,asn_name
103.17.33.0/24,ipv4,AS150228,PT Argiz Mitra Technology
223.25.104.0/24,ipv4,AS150228,PT Argiz Mitra Technology
103.17.32.0/24,ipv4,AS150228,PT Argiz Mitra Technology
202.47.66.0/24,ipv4,AS150228,PT Argiz Mitra Technology
