prefix,ip_version,asn,asn_name
38.156.95.0/24,ipv4,AS151006,PT Nesta Indo Media
103.217.224.0/24,ipv4,AS151006,PT Nesta Indo Media
103.203.234.0/24,ipv4,AS151006,PT Nesta Indo Media
154.49.252.0/24,ipv4,AS151006,PT Nesta Indo Media
38.188.63.0/24,ipv4,AS151006,PT Nesta Indo Media
