prefix,ip_version,asn,asn_name
2001:df0:7440::/48,ipv6,AS131112,"Sekolah Tinggi Multi Media ""MMTC"" Yogyakarta"
103.6.214.0/24,ipv4,AS131112,"Sekolah Tinggi Multi Media ""MMTC"" Yogyakarta"
